"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Black.Sea.Bass.Abund","Red.Snapper.Abund","Scamp.Abund","Stenotomus.sp.Abund","Tomtate.Abund","Presence_absence","Max.BD.kknn","Mean.BD.kknn","BH.kknn","Max.SD.kknn","Mean.SD.kknn","SS.kknn","SR.kknn"
"10476","2012-1032","T60123207324",2012,31.42984,-80.34523,39,90,23.37,36.33,17,0,0,59,24,1,1.6624975069484e-09,4.32352941176471,"Max height < 0.5 m",7.94117647058824,6.11764705882353,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10477","2012-1032","T60123208324",2012,31.42877,-80.35498,36,97,23.37,36.33,22,0,0,105,55,1,1.6624975069484e-09,4.32352941176471,"Max height < 0.5 m",7.94117647058823,6.11764705882353,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10478","2012-1032","T60123209324",2012,31.42856,-80.35888,37,103,23.37,36.33,0,0,0,0,0,0,1.6624975069484e-09,4.32352941176471,"Max height < 0.5 m",7.94117647058823,6.11764705882353,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10479","2012-1032","T60123210324",2012,31.42694,-80.36121,36,110,23.37,36.33,16,0,0,62,4,1,1.6624975069484e-09,4.32352941176471,"Max height < 0.5 m",7.94117647058823,6.11764705882353,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10480","2012-1032","T60123211324",2012,31.42349,-80.36629,37,116,23.37,36.33,5,0,0,50,3,1,15.25,11.6666666666667,"Max height < 0.5 m",14.25,11.1666666666667,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10481","2012-1033","T60123213324",2012,29.10066,-80.57984,23,80,24.48,36.24,14,0,0,0,0,1,3.56999464649972e-09,3.42999485644091e-09,"Max height < 0.5 m",3.41249488268356e-09,1.96874704770205e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10482","2012-1033","T60123214324",2012,29.09421,-80.58683,24,86,24.48,36.24,63,1,0,0,0,1,10,7.8125,"Max height < 0.5 m",6.125,4.9375,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10483","2012-1033","T60123215324",2012,29.09568,-80.58412,21,87,24.48,36.24,40,2,0,0,0,1,3.65749451528648e-09,3.29874505326077e-09,"Max height < 0.5 m",3.30749504013945e-09,1.87249719203662e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10484","2012-1033","T60123216324",2012,29.09517,-80.58009,24,91,24.48,36.24,3,0,0,0,0,1,3.65749451528648e-09,3.29874505326077e-09,"Max height < 0.5 m",3.30749504013945e-09,1.87249719203662e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10485","2012-1033","T60123217324",2012,29.09616,-80.57526,23,92,24.48,36.24,20,1,0,0,0,1,3.65749451528648e-09,3.29874505326077e-09,"Max height < 0.5 m",3.30749504013945e-09,1.87249719203662e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10486","2012-1033","T60123218324",2012,29.0955,-80.57148,24,96,24.48,36.24,0,0,0,0,0,0,3.65749451528648e-09,3.29874505326077e-09,"Max height < 0.5 m",3.30749504013945e-09,1.87249719203662e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10487","2012-1034","T60123220324",2012,29.07057,-80.54471,25,86,24.41,36.24,0,0,0,0,0,0,20,14.7426195347199,"Max height < 0.5 m",15.7647058823529,10.2352941176471,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10488","2012-1034","T60123221324",2012,29.07008,-80.54044,20,90,24.41,36.24,1,0,0,0,23,1,20,14.7499726661002,"Max height < 0.5 m",15.7647058823529,10.2352941176471,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10489","2012-1034","T60123222324",2012,29.06828,-80.53613,25,93,24.41,36.24,3,0,0,0,0,1,20,14.75,"Max height < 0.5 m",15.7647058823529,10.2352941176471,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10490","2012-1034","T60123223324",2012,29.06699,-80.5305,21,96,24.41,36.24,9,1,0,0,21,1,20,14.75,"Max height < 0.5 m",15.7647058823529,10.2352941176471,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10491","2012-1034","T60123224324",2012,29.06909,-80.52921,22,99,24.41,36.24,10,0,0,0,0,1,20,14.75,"Max height < 0.5 m",15.7647058823529,10.2352941176471,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10492","2012-1034","T60123225324",2012,29.07123,-80.5324,21,102,24.41,36.24,3,0,0,0,0,1,20,14.6972468877564,"Max height < 0.5 m",15.7647058823529,10.2352941176471,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10493","2012-1035","T60123227324",2012,29.03373,-80.19812,55,91,20.93,36.36,0,1,0,0,0,0,7.20998918802885e-09,21.6470588235294,"Max height < 0.5 m",10.6470588235294,7.5,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10494","2012-1035","T60123228324",2012,29.03018,-80.1965,54,95,20.93,36.36,0,7,0,0,0,0,7.20998918802885e-09,21.6470588235294,"Max height < 0.5 m",10.6470588235294,7.5,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10495","2012-1035","T60123229324",2012,29.01897,-80.19463,52,103,20.93,36.36,0,1,1,0,0,0,8.57498714110227e-09,24.1470588235294,"Max height < 0.5 m",23.6470588235294,17.5294117647059,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10496","2012-1035","T60123230324",2012,29.01444,-80.19405,52,104,20.93,36.36,0,2,0,0,0,0,21.9230769230769,19.0384615384615,"Max Height >0.5 m",19.2307692307692,15.0769230769231,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10497","2012-1035","T60123231324",2012,29.009,-80.19265,53,107,20.93,36.36,6,0,0,0,3,1,21.9230769230769,19.0384615384615,"Max Height >0.5 m",19.2307692307692,15.0769230769231,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10498","2012-1036","T60123233324",2012,27.74751,-80.1293,28,82,25.07,36.23,38,8,0,0,3,1,4.93499259957314e-09,13.4117647058824,"Max height < 0.5 m",16.5294117647059,10.8823529411765,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10499","2012-1036","T60123234324",2012,27.74267,-80.13492,23,84,25.07,36.23,33,0,0,0,0,1,17.4615384615385,12.7692307692308,"Max height < 0.5 m",17.3076923076923,11.0384615384615,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10500","2012-1036","T60123235324",2012,27.73893,-80.12705,29,88,25.07,36.23,18,0,0,0,0,1,17.6022780323355,12.8309812207688,"Max height < 0.5 m",17.5330814558063,11.1352039125379,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10501","2012-1036","T60123236324",2012,27.73651,-80.13369,26,91,25.07,36.23,48,0,0,0,3,1,19.1182918064793,13.4961426573218,"Max height < 0.5 m",19.9609206992238,12.1772901631372,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10502","2012-1037","T60123238324",2012,27.75158,-80.01065,52,83,22.17,36.38,0,0,0,0,0,0,4.93499259957314e-09,13.4117647058824,"Max height < 0.5 m",16.5294117647059,10.8823529411765,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10503","2012-1037","T60123239324",2012,27.74821,-80.01991,52,89,22.17,36.38,2,0,0,0,0,1,4.93499259957314e-09,13.4117647058824,"Max height < 0.5 m",16.5294117647059,10.8823529411765,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10504","2012-1037","T60123240324",2012,27.75168,-80.02078,52,92,22.17,36.38,1,2,0,0,0,1,4.93499259957314e-09,13.4117647058824,"Max height < 0.5 m",16.5294117647059,10.8823529411765,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10505","2012-1037","T60123241324",2012,27.75672,-80.01852,54,93,22.17,36.38,0,0,0,0,0,0,4.8,3.95,"Max height < 0.5 m",1.2,0.75,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10506","2012-1037","T60123242324",2012,27.75524,-80.01092,56,99,22.17,36.38,0,0,1,0,0,0,4.80000000000001,3.95000000000001,"Max height < 0.5 m",1.20000000000001,0.750000000000007,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10507","2012-1037","T60123243324",2012,27.76469,-80.01014,57,109,22.17,36.38,0,0,0,0,0,0,4.8,3.95,"Max height < 0.5 m",1.2,0.75,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10508","2012-1038","T60123245324",2012,27.79456,-80.01047,57,89,21.97,36.38,0,1,1,0,0,0,16.9230769230769,14.3461538461538,"Max height < 0.5 m",7.46153846153846,4.53846153846154,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10509","2012-1038","T60123246324",2012,27.79033,-80.01302,56,92,21.97,36.38,0,0,0,0,0,0,16.9230769230769,14.3461538461538,"Max height < 0.5 m",7.46153846153846,4.53846153846154,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10510","2012-1038","T60123247324",2012,27.78573,-80.01183,55,94,21.97,36.38,0,0,0,0,0,0,16.9230769230769,14.3461538461538,"Max height < 0.5 m",7.46153846153846,4.53846153846154,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10511","2012-1038","T60123248324",2012,27.78489,-80.01836,54,100,21.97,36.38,0,1,0,0,0,0,13.8888888888889,12.0555555555556,"Max height < 0.5 m",4.00000000000004,2.83333333333336,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10512","2012-1038","T60123249324",2012,27.78123,-80.0192,54,103,21.97,36.38,16,0,0,0,0,1,13.8888888888889,12.0555555555556,"Max height < 0.5 m",4,2.83333333333333,"No consolidated sediment","<0.3 m of Relief"
"10513","2012-1038","T60123250324",2012,27.78264,-80.00802,58,106,21.97,36.38,0,1,0,0,0,0,13.8888888888889,12.0555555555556,"Max height < 0.5 m",4,2.83333333333333,"No consolidated sediment","<0.3 m of Relief"
"10514","2012-1039","T60123252324",2012,27.85663,-80.1539,27,83,24.95,36.23,0,0,0,0,0,0,15.7676740030508,12.6997042928743,"Max height < 0.5 m",8.8372794944475,5.5291193724145,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10515","2012-1039","T60123253324",2012,27.86496,-80.15411,29,88,24.95,36.23,52,0,0,0,0,1,14.9956941625977,12.4978470812988,"Max height < 0.5 m",7.76252427570437,5.94807731206393,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10516","2012-1039","T60123254324",2012,27.86863,-80.15528,27,91,24.95,36.23,86,0,0,0,5,1,15.4897374351416,12.7448687175708,"Max height < 0.5 m",10.4233001864064,7.8077973451408,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10517","2012-1039","T60123255324",2012,27.87444,-80.15617,29,94,24.95,36.23,32,0,0,0,0,1,14.7303769354283,11.7237996311606,"Max height < 0.5 m",10.4327030820882,7.2303769354284,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10518","2012-1039","T60123256324",2012,27.87877,-80.1573,27,96,24.95,36.23,13,1,0,0,0,1,12.9132196828321,10.0094897064584,"Max height < 0.5 m",9.27295163674849,6.01352608765202,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10519","2012-1040","T60123258324",2012,27.89306,-80.02808,54,85,23.68,36.31,1,0,0,0,0,1,8.58385857787582,6.76108619127005,"Max height < 0.5 m",4.05458607529317,2.50048672408213,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10520","2012-1040","T60123259324",2012,27.89638,-80.0285,51,89,23.68,36.31,1,0,0,0,0,1,10.2162752288342,8.14129061423821,"Max height < 0.5 m",6.79644095336556,4.25423621694379,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10521","2012-1040","T60123260324",2012,27.90002,-80.02921,51,94,23.68,36.31,7,0,0,0,0,1,11.4600943285622,9.1920437636373,"Max height < 0.5 m",9.48919406424265,5.94694437923166,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10522","2012-1041","T60123262324",2012,28.08423,-80.20301,29,83,25.79,36.21,10,0,0,0,0,1,26.6666666666667,21.4687981426461,"Max height < 0.5 m",31.8090434312591,21.8606790501919,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10523","2012-1041","T60123263324",2012,28.08775,-80.21258,29,81,25.79,36.21,26,1,0,0,9,1,24.4285714285714,21.4761139262655,"Max height < 0.5 m",31.8682450033176,21.9492563072451,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10524","2012-1041","T60123264324",2012,28.08863,-80.20528,28,85,25.79,36.21,5,0,0,0,0,1,24.4285714285714,21.4776419020215,"Max height < 0.5 m",31.8806098532821,21.9677565675532,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10525","2012-1041","T60123265324",2012,28.09356,-80.20723,29,97,25.79,36.21,27,0,0,0,2,1,24.4285714285714,21.4883184112612,"Max height < 0.5 m",31.9670074511289,22.0970244563469,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10526","2012-1041","T60123266324",2012,28.0931,-80.21355,29,103,25.79,36.21,14,2,0,0,0,1,24.4285714285714,21.4871116501522,"Max height < 0.5 m",31.9572419689235,22.0824133641499,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10527","2012-1042","T60123268324",2012,28.14562,-80.22266,25,86,25.53,36.22,105,2,0,0,25,1,34.7058759997791,25.5667272822892,"Max height < 0.5 m",32.7011404413747,22.1815640304021,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"10528","2012-1042","T60123269324",2012,28.15083,-80.2235,25,88,25.53,36.22,49,0,0,0,0,1,33.7251711042012,25.0490780194103,"Max height < 0.5 m",32.269537713895,21.8878910319517,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"10529","2012-1042","T60123270324",2012,28.1551,-80.22495,27,92,25.53,36.22,38,0,0,0,0,1,32.1349704163828,24.3552954778681,"Max height < 0.5 m",31.6880754564807,21.4920629050696,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"10530","2012-1042","T60123271324",2012,28.15762,-80.22501,26,88,25.53,36.22,83,0,0,0,0,1,30.3850423244933,23.7291538549683,"Max height < 0.5 m",31.1603329393708,21.1326202740424,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"10531","2012-1043","T60123273324",2012,28.50335,-80.10916,55,82,23.36,36.33,0,0,0,0,0,0,11.3038810507594,8.15438377117859,"Max height < 0.5 m",15.6178502708029,8.52888693439953,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10532","2012-1043","T60123274324",2012,28.51113,-80.11411,53,87,23.36,36.33,20,1,0,0,0,1,11.9031334024019,9.04908895325099,"Max height < 0.5 m",14.7763630233044,8.61083794391124,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10533","2012-1043","T60123275324",2012,28.52125,-80.11755,51,92,23.36,36.33,3,1,0,0,0,1,14.9462302304988,12.3660583931544,"Max height < 0.5 m",15.8081156097548,10.1664977750822,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10534","2012-1043","T60123276324",2012,28.52535,-80.11763,51,97,23.36,36.33,6,8,0,0,0,1,16.4194960403425,14.0208335725339,"Max height < 0.5 m",17.7336773952692,11.5344321346633,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10535","2012-1044","T60123278324",2012,28.59071,-80.12214,56,89,23,36.35,1,3,0,0,0,1,11.0238422873475,8.25254471855342,"Max height < 0.5 m",9.47855989814741,5.77701366555595,"No consolidated sediment","<0.3 m of Relief"
"10536","2012-1044","T60123279324",2012,28.59553,-80.12227,54,91,23,36.35,3,5,0,0,0,1,10.8739127771737,8.13651939373758,"Max height < 0.5 m",9.20354409520366,5.62529622520109,"No consolidated sediment","<0.3 m of Relief"
"10537","2012-1044","T60123280324",2012,28.60003,-80.12278,55,85,23,36.35,4,17,0,0,0,1,10.7680788471583,8.05509830945797,"Max height < 0.5 m",9.00888823173575,5.51820843245956,"No consolidated sediment","<0.3 m of Relief"
"10538","2012-1044","T60123281324",2012,28.60041,-80.1311,53,93,23,36.35,0,0,0,0,0,0,10.7602750658152,8.04911045985671,"Max height < 0.5 m",8.99451777933969,5.51031246709937,"No consolidated sediment","<0.3 m of Relief"
"10539","2012-1045","T60123283324",2012,31.40779,-80.59573,26,89,27.07,35.7,43,0,0,0,1,1,36,27.1,"Max Height >0.5 m",30,23.5,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"10540","2012-1045","T60123284324",2012,31.4036,-80.58783,26,95,27.07,35.7,73,0,0,0,12,1,30.3846153846154,26.1538461538462,"Max Height >0.5 m",24.4615384615385,19.8461538461538,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10541","2012-1045","T60123285324",2012,31.39914,-80.59007,27,97,27.07,35.7,53,4,0,0,19,1,30.3846153846154,26.1538461538462,"Max Height >0.5 m",24.4615384615385,19.8461538461538,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10542","2012-1046","T60123287324",2012,31.23681,-79.88409,50,98,25.59,36.12,0,0,0,0,1,0,33.7107361481682,29.0303028698429,"Max height < 0.5 m",28.5539147193757,22.9480281069592,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10543","2012-1046","T60123288324",2012,31.22996,-79.88651,50,101,25.59,36.12,1,0,1,0,0,1,23.1249783784424,18.3749889489817,"Max height < 0.5 m",31.1110966374148,26.3888734660977,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10544","2012-1046","T60123289324",2012,31.22692,-79.88849,48,105,25.59,36.12,0,0,0,0,0,0,21.3981144910369,17.4923696287522,"Max height < 0.5 m",29.9142913206895,25.1135891122101,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10545","2012-1046","T60123290324",2012,31.22292,-79.88991,49,109,25.59,36.12,0,0,0,0,0,0,19.6546110659957,16.6012456559534,"Max height < 0.5 m",28.6170257538777,23.7312569508533,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10546","2012-1046","T60123291324",2012,31.21961,-79.89131,49,111,25.59,36.12,0,0,0,0,0,0,19.0272574844954,16.3298660901739,"Max height < 0.5 m",28.1264533360547,23.2085158498943,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10547","2012-1047","T60123294324",2012,31.15603,-79.90924,55,101,26.17,36.12,0,0,2,0,4,0,35.3614547053982,27.1583088208578,"Max Height >0.5 m",28.9849571366817,21.5408840164463,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10548","2012-1047","T60123295324",2012,31.14765,-79.91196,52,101,26.17,36.12,0,0,0,0,48,0,39.8175926676711,30.883603633758,"Max Height >0.5 m",33.337964446481,24.9120370074999,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10549","2012-1047","T60123296324",2012,31.14156,-79.91439,53,106,26.17,36.12,0,0,0,0,0,0,35.122231905388,25.9895761969171,"Max Height >0.5 m",28.9324481643487,21.3488149331071,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10550","2012-1047","T60123297324",2012,31.13732,-79.91544,52,113,26.17,36.12,0,0,2,0,0,0,33.2616551245151,25.9246388927483,"Max Height >0.5 m",28.0329581109235,21.1438910209353,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10551","2012-1047","T60123298324",2012,31.13089,-79.91705,51,117,26.17,36.12,0,0,0,0,0,0,30.7114467015123,27.8715053229918,"Max Height >0.5 m",27.7592772069916,22.2137345544872,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10552","2012-1047","T60123299324",2012,31.12383,-79.91938,51,122,26.17,36.12,0,0,0,0,0,0,25.4285739133572,22.5882378519854,"Max height < 0.5 m",23.4705902815853,17.8727752023073,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"10553","2012-1048","T60123301324",2012,31.07077,-80.02754,50,95,26.58,36.1,0,0,1,0,0,0,15.0111739897856,12.4647052516404,"Max height < 0.5 m",8.49000786288287,5.22559271335308,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10554","2012-1048","T60123302324",2012,31.06466,-80.03387,50,97,26.58,36.1,0,0,0,0,0,0,15.6355532932325,12.6234457525167,"Max height < 0.5 m",6.51104295196058,4.09853515713263,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10555","2012-1048","T60123303324",2012,31.06426,-80.03709,49,105,26.58,36.1,0,0,0,0,0,0,15.7184158079992,12.6445124935591,"Max height < 0.5 m",6.24841091363199,3.94896129573159,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10556","2012-1048","T60123304324",2012,31.05736,-80.034,50,110,26.58,36.1,0,0,0,0,0,0,19.0130482186563,15.1389937657391,"Max height < 0.5 m",3.09587748093618,2.26597958015603,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10557","2012-1048","T60123305324",2012,31.05434,-80.03616,49,114,26.58,36.1,0,0,0,0,0,0,21.8699674453392,17.8475016040229,"Max height < 0.5 m",2.76195185703809,2.21032530950635,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10558","2012-1048","T60123306324",2012,31.04617,-80.03844,48,119,26.58,36.1,0,0,0,0,0,0,23.9418812713431,19.8117835429616,"Max height < 0.5 m",2.51978011114156,2.16996335185693,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"10559","2012-1049","T60123308324",2012,30.75871,-80.21621,44,89,25.65,36.14,0,0,0,0,0,0,8.07142857142857,6.85714285714286,"Max height < 0.5 m",4.71428571428571,3.96428571428571,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
